Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
X9K95256803801,X9K95256803900,31010116107,20200416,100,ZJ200414,,12057897
X9L95302502301,X9L95302502400,31010116107,20200416,100,ZJ200414,,12057897
X9K95256801501,X9K95256801600,31010116107,20200416,100,ZJ200414,,12057897
X9K95256800601,X9K95256800700,31010116107,20200416,100,ZJ200414,,12057897
X9K95256801401,X9K95256801500,31010116107,20200416,100,ZJ200414,,12057897
X9L95302504301,X9L95302504400,31010116107,20200416,100,ZJ200414,,12057897
X9K95256801201,X9K95256801300,31010116107,20200416,100,ZJ200414,,12057897
X9K95256801301,X9K95256801400,31010116107,20200416,100,ZJ200414,,12057897
X9L95302504901,X9L95302505000,31010116107,20200416,100,ZJ200414,,12057897
X9K95256800501,X9K95256800600,31010116107,20200416,100,ZJ200414,,12057897
X9K95256800901,X9K95256801000,31010116107,20200416,100,ZJ200414,,12057897
X9K95256801801,X9K95256801900,31010116107,20200416,100,ZJ200414,,12057897
X9L95302500201,X9L95302500300,31010116107,20200416,100,ZJ200414,,12057897
X9L95302501701,X9L95302501800,31010116107,20200416,100,ZJ200414,,12057897
X9K95256800401,X9K95256800500,31010116107,20200416,100,ZJ200414,,12057897
X9L95302501601,X9L95302501700,31010116107,20200416,100,ZJ200414,,12057897
X9L95302500501,X9L95302500600,31010116107,20200416,100,ZJ200414,,12057897
X9L95302501801,X9L95302501900,31010116107,20200416,100,ZJ200414,,12057897
X9L95302501501,X9L95302501600,31010116107,20200416,100,ZJ200414,,12057897
X0A95465401041,X0A95465401080,31030109120,20200416,40,ZJ200414,,12057897
X9L94929300041,X9L94929300080,31030109120,20200416,40,ZJ200414,,12057897
X9L94929301161,X9L94929301200,31030109120,20200416,40,ZJ200414,,12057897
X9L94929301681,X9L94929301720,31030109120,20200416,40,ZJ200414,,12057897
X9L94929300361,X9L94929300400,31030109120,20200416,40,ZJ200414,,12057897
X9K95369402121,X9K95369402160,31030109120,20200416,40,ZJ200414,,12057897
X9L94929300641,X9L94929300680,31030109120,20200416,40,ZJ200414,,12057897
X9L94929301881,X9L94929301920,31030109120,20200416,40,ZJ200414,,12057897
X9L94929301481,X9L94929301520,31030109120,20200416,40,ZJ200414,,12057897
X9L94929301041,X9L94929301080,31030109120,20200416,40,ZJ200414,,12057897
X9L94929301241,X9L94929301280,31030109120,20200416,40,ZJ200414,,12057897
X9L94929300521,X9L94929300560,31030109120,20200416,40,ZJ200414,,12057897
X9L94929301281,X9L94929301320,31030109120,20200416,40,ZJ200414,,12057897
X9L94929301761,X9L94929301800,31030109120,20200416,40,ZJ200414,,12057897
X9L94929300681,X9L94929300720,31030109120,20200416,40,ZJ200414,,12057897
X0A95465400401,X0A95465400440,31030109120,20200416,40,ZJ200414,,12057897
X0A95465401201,X0A95465401240,31030109120,20200416,40,ZJ200414,,12057897
X0A95465400961,X0A95465401000,31030109120,20200416,40,ZJ200414,,12057897
X0A95465401241,X0A95465401280,31030109120,20200416,40,ZJ200414,,12057897
X0A95465400641,X0A95465400680,31030109120,20200416,40,ZJ200414,,12057897
UD20KB400001,UD20KB400020,31300006411,20200416,20,KL200414,,12057897
UD20KB401161,UD20KB401180,31300006411,20200416,20,KL200414,,12057897
UD20KB401181,UD20KB401200,31300006411,20200416,20,KL200414,,12057897
UD20KB401081,UD20KB401100,31300006411,20200416,20,KL200414,,12057897
UD20KB401121,UD20KB401140,31300006411,20200416,20,KL200414,,12057897
UD20KB401201,UD20KB401220,31300006411,20200416,20,KL200414,,12057897
UD20KB401221,UD20KB401240,31300006411,20200416,20,KL200414,,12057897
UD20KB401241,UD20KB401260,31300006411,20200416,20,KL200414,,12057897
UD20KB401141,UD20KB401160,31300006411,20200416,20,KL200414,,12057897
UD20KB401101,UD20KB401120,31300006411,20200416,20,KL200414,,12057897
UD20KB401261,UD20KB401280,31300006411,20200416,20,KL200414,,12057897
UD20KB400021,UD20KB400040,31300006411,20200416,20,KL200414,,12057897
UD20KB401021,UD20KB401040,31300006411,20200416,20,KL200414,,12057897
UD20KB401041,UD20KB401060,31300006411,20200416,20,KL200414,,12057897
UD20KB401061,UD20KB401080,31300006411,20200416,20,KL200414,,12057897
UD20KB401001,UD20KB401020,31300006411,20200416,20,KL200414,,12057897
UD20KB400981,UD20KB401000,31300006411,20200416,20,KL200414,,12057897
UD20KB400161,UD20KB400180,31300006411,20200416,20,KL200414,,12057897
UD20KB400041,UD20KB400060,31300006411,20200416,20,KL200414,,12057897
UD20KB400261,UD20KB400280,31300006411,20200416,20,KL200414,,12057897
UD20KB400181,UD20KB400200,31300006411,20200416,20,KL200414,,12057897
UD20KB400541,UD20KB400560,31300006411,20200416,20,KL200414,,12057897
UD20KB400321,UD20KB400340,31300006411,20200416,20,KL200414,,12057897
UD20KB400601,UD20KB400620,31300006411,20200416,20,KL200414,,12057897
UD20KB400821,UD20KB400840,31300006411,20200416,20,KL200414,,12057897
UD20KB400061,UD20KB400080,31300006411,20200416,20,KL200414,,12057897
UD20KB400221,UD20KB400240,31300006411,20200416,20,KL200414,,12057897
UD20KB400101,UD20KB400120,31300006411,20200416,20,KL200414,,12057897
UD20KB400401,UD20KB400420,31300006411,20200416,20,KL200414,,12057897
UD20KB400241,UD20KB400260,31300006411,20200416,20,KL200414,,12057897
UD20KB400521,UD20KB400540,31300006411,20200416,20,KL200414,,12057897
UD20KB400121,UD20KB400140,31300006411,20200416,20,KL200414,,12057897
UD20KB400961,UD20KB400980,31300006411,20200416,20,KL200414,,12057897
UD20KB400941,UD20KB400960,31300006411,20200416,20,KL200414,,12057897
UD20KB400141,UD20KB400160,31300006411,20200416,20,KL200414,,12057897
UD20KB400381,UD20KB400400,31300006411,20200416,20,KL200414,,12057897
UD20KB400301,UD20KB400320,31300006411,20200416,20,KL200414,,12057897
UD20KB400841,UD20KB400860,31300006411,20200416,20,KL200414,,12057897
UD20KB400441,UD20KB400460,31300006411,20200416,20,KL200414,,12057897
UD20KB400761,UD20KB400780,31300006411,20200416,20,KL200414,,12057897
UD20KB400201,UD20KB400220,31300006411,20200416,20,KL200414,,12057897
UD20KB400921,UD20KB400940,31300006411,20200416,20,KL200414,,12057897
UD20KB400081,UD20KB400100,31300006411,20200416,20,KL200414,,12057897
UD20KB400901,UD20KB400920,31300006411,20200416,20,KL200414,,12057897
UD20KB400281,UD20KB400300,31300006411,20200416,20,KL200414,,12057897
UD20KB400361,UD20KB400380,31300006411,20200416,20,KL200414,,12057897
UD20KB400881,UD20KB400900,31300006411,20200416,20,KL200414,,12057897
UD20KB400861,UD20KB400880,31300006411,20200416,20,KL200414,,12057897
UD20KB400801,UD20KB400820,31300006411,20200416,20,KL200414,,12057897
UD20KB400781,UD20KB400800,31300006411,20200416,20,KL200414,,12057897
X9F94929700401,X9F94929700420,31030114108,20200416,20,XY200415,,12057897
X9F94929700361,X9F94929700380,31030114108,20200416,20,XY200415,,12057897
X9F94929700541,X9F94929700560,31030114108,20200416,20,XY200415,,12057897
X9F94929700301,X9F94929700320,31030114108,20200416,20,XY200415,,12057897
X9F94929700521,X9F94929700540,31030114108,20200416,20,XY200415,,12057897
X9F94929700501,X9F94929700520,31030114108,20200416,20,XY200415,,12057897
X9F94929700321,X9F94929700340,31030114108,20200416,20,XY200415,,12057897
X9F94929700761,X9F94929700780,31030114108,20200416,20,XY200415,,12057897
X9F94929700901,X9F94929700920,31030114108,20200416,20,XY200415,,12057897
X9F94929700801,X9F94929700820,31030114108,20200416,20,XY200415,,12057897
X9F94929700481,X9F94929700500,31030114108,20200416,20,XY200415,,12057897
X9F94929700441,X9F94929700460,31030114108,20200416,20,XY200415,,12057897
X9F94929700601,X9F94929700620,31030114108,20200416,20,XY200415,,12057897
X9F94929700621,X9F94929700640,31030114108,20200416,20,XY200415,,12057897
X9F94929700641,X9F94929700660,31030114108,20200416,20,XY200415,,12057897
X9F94929700861,X9F94929700880,31030114108,20200416,20,XY200415,,12057897
X9F94929700701,X9F94929700720,31030114108,20200416,20,XY200415,,12057897
X9F94929700781,X9F94929700800,31030114108,20200416,20,XY200415,,12057897
X9F94929700881,X9F94929700900,31030114108,20200416,20,XY200415,,12057897
X9F94929700581,X9F94929700600,31030114108,20200416,20,XY200415,,12057897
X0C95440300541,X0C95440300560,31030114110,20200416,20,XY200415,,12057897
X0C95440300141,X0C95440300160,31030114110,20200416,20,XY200415,,12057897
X0C95440300121,X0C95440300140,31030114110,20200416,20,XY200415,,12057897
X0C95440300641,X0C95440300660,31030114110,20200416,20,XY200415,,12057897
X0C95440300741,X0C95440300760,31030114110,20200416,20,XY200415,,12057897
X0C95440300161,X0C95440300180,31030114110,20200416,20,XY200415,,12057897
X0C95440300621,X0C95440300640,31030114110,20200416,20,XY200415,,12057897
X0C95440300681,X0C95440300700,31030114110,20200416,20,XY200415,,12057897
X0C95440300221,X0C95440300240,31030114110,20200416,20,XY200415,,12057897
X0C95440300261,X0C95440300280,31030114110,20200416,20,XY200415,,12057897
X0C95440300561,X0C95440300580,31030114110,20200416,20,XY200415,,12057897
X0C95440300181,X0C95440300200,31030114110,20200416,20,XY200415,,12057897
X0C95440300801,X0C95440300820,31030114110,20200416,20,XY200415,,12057897
X0C95440300981,X0C95440301000,31030114110,20200416,20,XY200415,,12057897
X0C95440300901,X0C95440300920,31030114110,20200416,20,XY200415,,12057897
X0C95440300761,X0C95440300780,31030114110,20200416,20,XY200415,,12057897
X0C95440300581,X0C95440300600,31030114110,20200416,20,XY200415,,12057897
X0C95440300421,X0C95440300440,31030114110,20200416,20,XY200415,,12057897
X0C95440300301,X0C95440300320,31030114110,20200416,20,XY200415,,12057897
X0C95440300601,X0C95440300620,31030114110,20200416,20,XY200415,,12057897
X9K95419107261,X9K95419107280,31030114111,20200416,20,XY200415,,12057897
X9K95419107601,X9K95419107620,31030114111,20200416,20,XY200415,,12057897
X9K95419009801,X9K95419009820,31030114111,20200416,20,XY200415,,12057897
X0C95537500001,X0C95537500100,31030114111,20200416,100,XY200415,,12057897
X0C95537500101,X0C95537500200,31030114111,20200416,100,XY200415,,12057897
X9K95419105061,X9K95419105080,31030114111,20200416,20,XY200415,,12057897
X9K95419009941,X9K95419009960,31030114111,20200416,20,XY200415,,12057897
X9K95419107001,X9K95419107020,31030114111,20200416,20,XY200415,,12057897
X9K95419008601,X9K95419008620,31030114111,20200416,20,XY200415,,12057897
X9K95419008061,X9K95419008080,31030114111,20200416,20,XY200415,,12057897
X9K95419102281,X9K95419102300,31030114111,20200416,20,XY200415,,12057897
X9K95419102541,X9K95419102560,31030114111,20200416,20,XY200415,,12057897
