Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
X0C95522500901,X0C95522501000,31010105105,20200416,100,XY200416,,12058790
X8L94901600041,X8L94901600080,31030109121,20200416,40,XY200416,,12058790
X8L94901600481,X8L94901600520,31030109121,20200416,40,XY200416,,12058790
X8L94901600601,X8L94901600640,31030109121,20200416,40,XY200416,,12058790
X8L94901600321,X8L94901600360,31030109121,20200416,40,XY200416,,12058790
X8L94901600161,X8L94901600200,31030109121,20200416,40,XY200416,,12058790
X8L94901600521,X8L94901600560,31030109121,20200416,40,XY200416,,12058790
X8L94901600241,X8L94901600280,31030109121,20200416,40,XY200416,,12058790
X8L94901600201,X8L94901600240,31030109121,20200416,40,XY200416,,12058790
X8L94901600441,X8L94901600480,31030109121,20200416,40,XY200416,,12058790
X8L94901600761,X8L94901600800,31030109121,20200416,40,XY200416,,12058790
X8L94901600561,X8L94901600600,31030109121,20200416,40,XY200416,,12058790
X8L94901600401,X8L94901600440,31030109121,20200416,40,XY200416,,12058790
X8L94901600361,X8L94901600400,31030109121,20200416,40,XY200416,,12058790
X8L94901600801,X8L94901600840,31030109121,20200416,40,XY200416,,12058790
X8L94901600681,X8L94901600720,31030109121,20200416,40,XY200416,,12058790
X8L94901600281,X8L94901600320,31030109121,20200416,40,XY200416,,12058790
X8L94901600081,X8L94901600120,31030109121,20200416,40,XY200416,,12058790
X8L94901600121,X8L94901600160,31030109121,20200416,40,XY200416,,12058790
X0C95400801801,X0C95400801900,31010116104,20200416,100,XY200416,,12058790
X0C95400802301,X0C95400802400,31010116104,20200416,100,XY200416,,12058790
X0C95400801001,X0C95400801100,31010116104,20200416,100,XY200416,,12058790
X0C95400802401,X0C95400802500,31010116104,20200416,100,XY200416,,12058790
X0C95400801101,X0C95400801200,31010116104,20200416,100,XY200416,,12058790
X0D95575000001,X0D95575000065,31010116104,20200416,65,XY200416,,12058790
X0C95400802601,X0C95400802700,31010116104,20200416,100,XY200416,,12058790
X0C95400801501,X0C95400801600,31010116104,20200416,100,XY200416,,12058790
X0C95400800901,X0C95400801000,31010116104,20200416,100,XY200416,,12058790
X0C95400802201,X0C95400802300,31010116104,20200416,100,XY200416,,12058790
X0C95400801201,X0C95400801300,31010116104,20200416,100,XY200416,,12058790
X0C95400800801,X0C95400800900,31010116104,20200416,100,XY200416,,12058790
X9L19120512901,X9L19120512920,31730027400,20200416,20,XY200416,,12058790
X9L19120512801,X9L19120512820,31730027400,20200416,20,XY200416,,12058790
X9L19120512881,X9L19120512900,31730027400,20200416,20,XY200416,,12058790
X9L19120512941,X9L19120512960,31730027400,20200416,20,XY200416,,12058790
X9L19120512741,X9L19120512760,31730027400,20200416,20,XY200416,,12058790
X9L19120512861,X9L19120512880,31730027400,20200416,20,XY200416,,12058790
X9L19120512761,X9L19120512780,31730027400,20200416,20,XY200416,,12058790
X9L19120508321,X9L19120508340,31730027400,20200416,20,XY200416,,12058790
X9K19110804181,X9K19110804200,31730027403,20200416,20,XY200416,,12058790
X9K19110804281,X9K19110804300,31730027403,20200416,20,XY200416,,12058790
X9K19110804221,X9K19110804240,31730027403,20200416,20,XY200416,,12058790
X9K19110804241,X9K19110804260,31730027403,20200416,20,XY200416,,12058790
X9K19110804121,X9K19110804140,31730027403,20200416,20,XY200416,,12058790
X9K19110804101,X9K19110804120,31730027403,20200416,20,XY200416,,12058790
X9K19110804201,X9K19110804220,31730027403,20200416,20,XY200416,,12058790
